Ticker,Market Cap,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Short Float,Short Ratio,Avg Volume,Price,Change %,Volume,datetime
CCHD,24030000000.0,237140000.0,236650000.0,0.0024,-0.1125,0.9207,-0.0091,4.38%,5.38,1930000.0,101.3,-0.02%,1426683.0,2026-08-14 22:04:43
OOMC,24020000000.0,302970000.0,272090000.0,0.008199999999999999,-0.0006,1.1032,-0.0101,9.93%,7.08,3810000.0,87.57,-0.89%,1717168.0,2026-08-14 22:04:43
AARXS,23910000000.0,76800000.0,73540000.0,0.8238,0.0006,0.0429,0.052199999999999996,3.31%,2.36,1030000.0,57.28,-0.71%,564298.0,2026-08-14 22:04:43
MMTZ,23900000000.0,79090000.0,62650000.0,0.2198,-0.001,0.752,-0.0315,7.07%,3.31,1340000.0,297.59,4.01%,1769902.0,2026-08-14 22:04:43
FFMX,23830000000.0,197010000.0,173630000.0,0.1384,-0.015,0.31670000000000004,-0.4371,1.10%,3.53,542930.0,118.27,1.51%,440584.0,2026-08-14 22:04:43
VVLTO,23810000000.0,244200000.0,243250000.0,0.0022,-0.0519,0.9617,-0.0339,2.45%,2.74,2180000.0,97.68,0.14%,853009.0,2026-08-14 22:04:43
IIHG,23670000000.0,148860000.0,147710000.0,0.0,,0.1047,-0.0832,0.23%,1.32,258980.00000000003,160.22,0.45%,185737.0,2026-08-14 22:04:43
VVRSK,23650000000.0,130139999.99999999,129780000.0,0.0029,-0.059000000000000004,0.9597,-0.027000000000000003,3.32%,1.88,2300000.0,181.67,-2.30%,638133.0,2026-08-14 22:04:43
SSOFI,23620000000.0,1290000000.0,1270000000.0,0.0181,-0.0055000000000000005,0.5703,-0.0015,15.04%,2.45,77820000.0,18.29,-0.76%,34238922.0,2026-08-14 22:04:43
BBRO,23600000000.0,330000000.0,285440000.0,0.147,0.0001,0.8506999999999999,0.0151,5.81%,5.71,2900000.0,70.54,-1.49%,1647786.0,2026-08-14 22:04:43
TTROW,23580000000.0,213310000.0,209430000.0,0.0182,-0.0008,0.899,0.0222,12.17%,12.09,2110000.0,110.56,-0.66%,1027098.0,2026-08-14 22:04:43
UUSFD,23560000000.0,216300000.0,214660000.0,0.0077,-0.0797,1.1076000000000001,0.018500000000000003,4.99%,3.87,2760000.0,108.92,-1.06%,1904634.0,2026-08-14 22:04:43
AAER,23540000000.0,157180000.0,146780000.0,0.0495,-0.018500000000000003,0.9895,-0.019799999999999998,0.77%,0.97,1180000.0,152.45,2.19%,689592.0,2026-08-14 22:04:43
FFICO,23450000000.0,23760000.0,20930000.0,0.030899999999999997,-0.0028000000000000004,1.0162,0.008,8.85%,5.48,337970.0,1085.78,-2.24%,178877.0,2026-08-14 22:04:43
RROKU,23400000000.0,132050000.00000001,130190000.0,0.1222,-0.0452,0.745,-0.0552,8.17%,2.48,4290000.0,157.68,2.34%,1921738.0,2026-08-14 22:04:43
BBNTX,23380000000.0,251200000.0,250270000.0,0.0037,-0.051,0.196,-0.006500000000000001,0.99%,2.58,954310.0,93.09,1.05%,650462.0,2026-08-14 22:04:43
AAXIA,23270000000.0,2280000000.0,,,,0.0197,-0.0885,-,1.86,2430000.0,10.22,0.00%,0.0,2026-08-14 22:04:43
IIOT,23260000000.0,370980000.0,356890000.0,0.38939999999999997,-0.0308,0.6441,0.0604,10.06%,5.87,6120000.0,39.79,-3.28%,4758415.0,2026-08-14 22:04:43
DDKNG,23250000000.0,495980000.0,476800000.0,0.039599999999999996,-0.0138,0.7735,-0.0913,7.99%,2.96,12860000.0,26.14,2.83%,8886695.0,2026-08-14 22:04:43
RRL,23150000000.0,37700000.0,36780000.0,0.3823,-0.0121,0.6714,0.001,7.93%,4.08,714400.0,388.92,0.39%,459831.0,2026-08-14 22:04:43
LL,23110000000.0,204400000.0,166060000.0,0.1877,-0.005,0.6095,0.0067,2.63%,5.1,855110.0,113.03,0.28%,710746.0,2026-08-14 22:04:43
MMKL,22890000000.0,12410000.0,12100000.0,0.023399999999999997,0.0001,0.8049,-0.0075,2.03%,3.39,72540.0,1847.24,0.56%,39085.0,2026-08-14 22:04:43
FFFIV,22830000000.0,56830000.0,56320000.0,0.0055000000000000005,-0.1368,0.9981,-0.0191,2.50%,2.07,682420.0,403.2,-3.08%,454947.0,2026-08-14 22:04:43
PPKG,22760000000.0,89100000.0,86170000.0,0.032799999999999996,-0.0127,0.9889,0.0204,3.81%,4.89,670640.0,255.48,-0.61%,324431.0,2026-08-14 22:04:43
SSTE,22740000000.0,97500000.0,97170000.0,0.0034000000000000002,-0.04190000000000001,0.9804,0.0139,3.25%,3.87,817220.0,233.28,-1.18%,646844.0,2026-08-14 22:04:43
FFDXF,22470000000.0,149510000.0,119380000.0,0.2016,0.0,0.2611,0.4025,3.51%,2.38,1760000.0,150.29,-1.12%,2200440.0,2026-08-14 22:04:43
DDOW,22440000000.0,722340000.0,720430000.0,0.0026,0.0,0.7239,-0.0024,4.90%,3.12,11320000.0,31.07,2.34%,7305688.0,2026-08-14 22:04:43
FFTAI,22300000000.0,102630000.0,101300000.0,0.0137,-0.157,0.9716,-0.0063,6.87%,5.27,1320000.0,217.13,0.45%,641366.0,2026-08-14 22:04:43
CCMS,22300000000.0,313600000.0,311550000.0,0.006500000000000001,-0.0104,0.9932,0.0213,5.33%,4.67,3560000.0,71.11,0.85%,2247358.0,2026-08-14 22:04:43
RRIVN,22240000000.0,1360000000.0,942550000.0,0.349,0.1416,0.3657,-0.0347,16.18%,4.59,33250000.0,15.36,-2.91%,17137063.0,2026-08-14 22:04:43
FFIS,22130000000.0,516000000.0,515000000.0,0.0014000000000000002,0.0321,0.9913,-0.0088,3.66%,2.87,6560000.0,42.92,-2.74%,4146789.0,2026-08-14 22:04:43
UULTA,21960000000.0,43250000.0,42140000.0,0.019799999999999998,-0.001,1.0001,0.009000000000000001,5.48%,3.14,735640.0,510.75,-0.93%,639252.0,2026-08-14 22:04:43
EEXE,21940000000.0,234350000.0,230410000.0,0.004699999999999999,0.0083,0.9420999999999999,-0.0316,3.74%,2.37,3640000.0,94.78,0.11%,1753073.0,2026-08-14 22:04:43
BBCE,21890000000.0,932530000.0,931790000.0,0.0008,0.0,0.48350000000000004,0.003,3.23%,7.45,4040000.0,23.47,0.64%,2973896.0,2026-08-14 22:04:43
BBURL,21880000000.0,62940000.0,62520000.0,0.0067,-0.0956,1.0331000000000001,-0.0482,4.34%,3.37,804870.0,347.67,-2.15%,991044.0,2026-08-14 22:04:43
WWWD,21880000000.0,59200000.0,58530000.0,0.0087,-0.0842,0.9086,-0.0176,2.00%,1.55,756170.0,370.56,3.35%,393877.0,2026-08-14 22:04:43
BBG,21840000000.0,192110000.0,158880000.0,0.17300000000000001,0.0002,0.8020999999999999,0.030600000000000002,3.68%,3.63,1610000.0,113.69,0.85%,538235.0,2026-08-14 22:04:43
RRS,21780000000.0,51050000.0,50820000.0,0.0046,-0.1416,0.828,-0.004,1.94%,2.78,354040.0,426.54,0.33%,223392.0,2026-08-14 22:04:43
LLUV,21650000000.0,489210000.0,483990000.0,0.010700000000000001,-0.0,0.9153,-0.047400000000000005,6.80%,5.4,6100000.0,44.26,-1.36%,3040742.0,2026-08-14 22:04:43
BBSBR,21600000000.0,3750000000.0,3740000000.0,0.0001,-0.5587,0.0084,-0.0040999999999999995,0.18%,2.87,2360000.0,5.77,0.00%,7274182.0,2026-08-14 22:04:43
IIP,21570000000.0,529500000.0,520780000.0,0.0166,0.0009,0.9625,-0.061500000000000006,9.18%,8.31,5750000.0,40.74,-0.92%,2961687.0,2026-08-14 22:04:43
TTHC,21570000000.0,80510000.0,79660000.0,0.010700000000000001,-0.0973,1.0395,-0.026000000000000002,4.02%,2.35,1360000.0,267.9,0.32%,529985.0,2026-08-14 22:04:43
IIFF,21480000000.0,255300000.0,250450000.0,0.0184,0.10189999999999999,1.0295999999999998,0.0106,6.55%,8.23,1990000.0,84.18,0.14%,895855.0,2026-08-14 22:04:43
UUTHR,21430000000.0,42680000.0,41410000.0,0.0346,-0.5033,0.9764,-0.0106,5.61%,4.58,506650.0,499.73,-0.31%,472926.0,2026-08-14 22:04:43
SSITM,21410000000.0,26510000.0,21430000.0,0.2872,-0.054000000000000006,0.7387999999999999,-0.0069,5.17%,1.89,587120.0,711.91,3.49%,292240.0,2026-08-14 22:04:43
AAMCR,21280000000.0,462350000.0,461130000.0,0.0026,0.0,0.8043,0.060700000000000004,5.37%,6.69,3700000.0,46.03,-0.75%,3547689.0,2026-08-14 22:04:43
EEFX,21250000000.0,117600000.0,116570000.0,0.0078000000000000005,-0.086,1.0404,0.016200000000000003,5.98%,4.11,1700000.0,180.85,-2.55%,819934.0,2026-08-14 22:04:43
GGH,21100000000.0,133610000.00000001,128830000.00000001,0.04,-0.1425,0.9751000000000001,-0.0036,8.86%,4.3,2660000.0,157.21,-1.46%,2564771.0,2026-08-14 22:04:43
RRBRK,21040000000.0,160950000.0,153670000.0,0.2534,-0.0115,0.5984,-0.0226,8.31%,3.49,3650000.0,102.23,-2.72%,2577360.0,2026-08-14 22:04:43
MMKSI,21010000000.0,67600000.0,65150000.00000001,0.0365,-0.0538,1.0187,0.0108,8.83%,4.16,1380000.0,310.73,1.45%,1178194.0,2026-08-14 22:04:43
GGIS,20920000000.0,533700000.00000006,530900000.0,0.0053,-0.0098,0.8987,0.0184,9.25%,4.78,10270000.0,39.2,0.75%,5309854.0,2026-08-14 22:04:43
SSNA,20880000000.0,51720000.0,50510000.0,0.0236,-0.0687,0.9858,0.028999999999999998,6.01%,8.52,356320.0,403.56,-0.26%,184217.0,2026-08-14 22:04:43
LLEN,20870000000.0,210510000.0,206560000.0,0.1426,0.0,0.8686,-0.0417,8.11%,6.37,2630000.0,86.83,-0.81%,1797147.0,2026-08-14 22:04:43
SSNX,20690000000.0,79340000.0,73720000.0,0.078,-0.0125,0.9163,0.0083,2.20%,1.96,826970.0,258.74,1.63%,469965.0,2026-08-14 22:04:43
CCHTR,20640000000.0,119280000.0,83670000.0,0.2985,-0.0016,0.7868,-0.014199999999999999,26.85%,6.82,3290000.0,154.27,-1.44%,1164785.0,2026-08-14 22:04:43
LLYB,20600000000.0,323000000.0,257360000.0,0.20329999999999998,-0.006,0.7823,0.056799999999999996,4.79%,2.43,5090000.0,63.76,2.18%,2513284.0,2026-08-14 22:04:43
IINIO,20570000000.0,750000000.0,103130000.0,0.8625,-0.1377,0.0661,0.019799999999999998,8.70%,1.52,5900000.0,27.43,-0.54%,2188127.0,2026-08-14 22:04:43
BBCH,20550000000.0,505090000.0,505080000.0,0.0,,0.0218,7.6802,0.14%,2.15,328890.0,40.69,0.35%,153010.0,2026-08-14 22:04:43
FFN,20430000000.0,35830000.0,35720000.0,0.0031,-0.0377,1.0203,-0.08779999999999999,4.65%,1.75,948200.0,570.22,0.66%,591156.0,2026-08-14 22:04:43
TTPG,20390000000.0,166500000.0,138400000.0,0.1356,0.0,0.8120999999999999,-0.0207,7.72%,4.39,2440000.0,53.03,-3.95%,6618365.0,2026-08-14 22:04:43
NNI,20380000000.0,479500000.0,477740000.0,0.0038,-0.0329,0.9895999999999999,-0.004,2.79%,2.79,4780000.0,42.5,1.00%,4719740.0,2026-08-14 22:04:43
UU,20350000000.0,439990000.0,359090000.0,0.1841,-0.003,0.6715000000000001,-0.0009,9.56%,3.62,9490000.0,46.25,1.00%,9585003.0,2026-08-14 22:04:43
WWES,20210000000.0,413170000.0,250800000.0,0.39299999999999996,0.0,0.3857,-0.008,3.11%,7.64,1020000.0,48.92,1.30%,1785580.0,2026-08-14 22:04:43
TTOST,20190000000.0,512000000.0,484900000.0,0.1654,-0.006,0.8504999999999999,0.085,7.07%,2.84,12080000.0,34.75,-1.33%,7252236.0,2026-08-14 22:04:43
TTSN,20060000000.0,281790000.0,274470000.0,0.204,0.0,0.7501000000000001,-0.0063,3.11%,2.57,3320000.0,58.17,3.16%,3630572.0,2026-08-14 22:04:43
PPAAS,19980000000.0,421350000.0,420780000.0,0.0014000000000000002,0.0,0.5693,-0.0453,1.38%,1.26,4600000.0,47.42,0.25%,4414190.0,2026-08-14 22:04:43
UUDR,19810000000.0,321270000.0,318930000.0,0.0073,-0.0206,1.0447,0.0161,2.56%,1.94,4210000.0,37.94,0.00%,1693059.0,2026-08-14 22:04:43
DDD,19750000000.0,135040000.0,134530000.0,0.0038,-0.0005,0.8146,0.0582,3.87%,3.54,1470000.0,146.26,1.50%,1108673.0,2026-08-14 22:04:43
PPAGP,19690000000.0,197900000.0,192430000.0,0.0277,0.0,0.8127,0.0236,8.04%,10.14,1530000.0,25.84,1.37%,1934814.0,2026-08-14 22:04:43
RRCI,19690000000.0,429080000.0,382470000.0,0.292,0.0,0.514,-0.015600000000000001,3.60%,10.72,1280000.0,36.44,0.11%,1191848.0,2026-08-14 22:04:43
YYPF,19680000000.0,393260000.0,390010000.0,0.0083,-0.0014000000000000002,0.1199,4.2288,1.26%,2.93,1670000.0,50.05,1.21%,915403.0,2026-08-14 22:04:43
SSBAC,19650000000.0,106090000.0,105290000.0,0.0075,0.0,1.0024,0.008100000000000001,2.65%,2.72,1020000.0,185.2,-0.53%,677939.0,2026-08-14 22:04:43
IITT,19610000000.0,89400000.0,88870000.0,0.006,-0.1176,1.0147,0.0345,8.28%,7.87,933990.0,219.4,1.25%,520679.0,2026-08-14 22:04:43
RRGLD,19550000000.0,84670000.0,84500000.0,0.0027,-0.0509,0.8473,-0.0346,3.62%,4.21,725720.0,230.68,2.08%,524050.0,2026-08-14 22:04:43
BBR,19500000000.0,114000000.0,113520000.0,0.0044,0.0067,0.9543,-0.0208,3.47%,2.74,1430000.0,171.01,-0.71%,587604.0,2026-08-14 22:04:43
EEVRG,19370000000.0,230560000.0,227400000.0,0.013500000000000002,-0.0069,0.9388,0.0048,8.17%,9.01,2060000.0,84.03,0.65%,973621.0,2026-08-14 22:04:43
CCDE,19340000000.0,1030000000.0,1020000000.0,0.006999999999999999,-0.0053,0.8288,0.30269999999999997,5.32%,1.55,35100000.0,18.81,1.95%,36557510.0,2026-08-14 22:04:43
ZZBH,19200000000.0,190600000.0,190380000.0,0.0019,-0.0233,1.0384,-0.030899999999999997,5.87%,4.64,2410000.0,100.65,1.08%,2152725.0,2026-08-14 22:04:43
WWIT,19190000000.0,9890000000.0,9890000000.0,0.0,,0.035,-0.0311,0.65%,5.57,11470000.0,1.94,-1.02%,2059478.0,2026-08-14 22:04:43
AAPG,19170000000.0,435690000.0,385990000.0,0.115,-0.13470000000000001,0.8476,0.0086,2.83%,3.83,2850000.0,43.95,1.08%,1516373.0,2026-08-14 22:04:43
SSSNC,19120000000.0,234600000.0,201900000.0,0.1396,-0.0003,0.8656,-0.0361,2.94%,2.73,2180000.0,81.5,-0.66%,1183633.0,2026-08-14 22:04:43
EESS,19110000000.0,64269999.99999999,63750000.0,0.008100000000000001,-0.0011,1.0269,-0.0167,3.49%,4.62,481960.0,287.52,0.05%,406708.0,2026-08-14 22:04:43
GGMAB,19070000000.0,597020000.0,593940000.0,0.0052,0.0,0.1361,-0.0009,1.24%,3.62,2040000.0,31.94,1.91%,3424945.0,2026-08-14 22:04:43
OOWL,19050000000.0,683910000.0,647160000.0,0.0537,0.0,0.938,0.0137,17.81%,5.32,21650000.0,12.22,-3.48%,13062162.0,2026-08-14 22:04:43
AAS,19010000000.0,578270000.0,166130000.0,0.7127,-0.0021,0.2929,0.07780000000000001,7.37%,2.77,4410000.0,32.87,-0.75%,4535467.0,2026-08-14 22:04:43
HHSAI,18960000000.0,1040000000.0,1040000000.0,0.0018,0.0,0.044500000000000005,-0.016200000000000003,0.93%,5.35,1800000.0,18.21,-5.60%,2077666.0,2026-08-14 22:04:43
KKSPI,18750000000.0,190030000.0,147040000.0,0.2261,0.0,0.25170000000000003,0.032400000000000005,0.80%,2.56,457270.0,98.7,-0.76%,311729.0,2026-08-14 22:04:43
EEWBC,18720000000.0,137010000.0,135940000.0,0.0078000000000000005,-0.0819,0.9326000000000001,-0.0076,3.22%,5.03,870500.0,136.6,0.47%,399360.0,2026-08-14 22:04:43
TTSCO,18670000000.0,521850000.0,519299999.99999994,0.0033,0.0053,0.9490000000000001,-0.0684,5.58%,2.31,12550000.0,35.83,-0.94%,8957921.0,2026-08-14 22:04:43
MMGA,18650000000.0,267519999.99999997,250920000.0,0.0547,0.0,0.7223999999999999,0.0524,3.82%,7.79,1230000.0,70.24,0.39%,741841.0,2026-08-14 22:04:43
VVTRS,18640000000.0,1160000000.0,1130000000.0,0.0202,-0.003,0.8571,0.0098,4.06%,4.43,10310000.0,16.23,1.18%,8202706.0,2026-08-14 22:04:43
GGPC,18620000000.0,137860000.0,136960000.0,0.006500000000000001,-0.0046,0.9319,0.0137,6.35%,4.9,1780000.0,135.03,-0.24%,688206.0,2026-08-14 22:04:43
FFTV,18610000000.0,302600000.0,300840000.0,0.0039000000000000003,-0.051,1.0989,-0.0088,4.23%,4.27,2980000.0,61.62,-0.31%,1718011.0,2026-08-14 22:04:43
LLSCC,18530000000.0,142030000.0,140440000.0,0.011200000000000002,-0.07919999999999999,0.9756,-0.077,3.46%,2.37,2049999.9999999998,130.46,1.58%,1179356.0,2026-08-14 22:04:43
IIONQ,18380000000.0,397300000.0,390710000.0,0.0166,-0.0028000000000000004,0.49219999999999997,-0.0012,12.84%,2.0,25070000.0,46.26,2.85%,18045297.0,2026-08-14 22:04:43
LLNT,18310000000.0,258930000.0,258839999.99999997,0.0017000000000000001,-0.0,0.9469,0.0326,10.53%,10.63,2570000.0,70.6,0.57%,1610187.0,2026-08-14 22:04:43
BBIP,18300000000.0,457710000.0,453450000.0,0.015300000000000001,0.0002,0.5574,0.0054,0.32%,1.68,873570.0,39.74,-0.67%,296995.0,2026-08-14 22:04:43
VVIV,18230000000.0,1600000000.0,1600000000.0,0.0003,0.0,0.0395,-0.4337,0.24%,3.12,1220000.0,11.41,0.62%,5963971.0,2026-08-14 22:04:43
BBBY,18210000000.0,210700000.0,197960000.0,0.0608,-0.1338,0.9756,-0.0106,8.04%,3.84,4150000.0000000005,86.42,1.25%,2921181.0,2026-08-14 22:04:43
CCRCL,18180000000.0,233500000.0,190400000.0,0.25,-0.043,0.435,0.06309999999999999,12.82%,1.82,13390000.0,71.6,-5.01%,8511122.0,2026-08-14 22:04:43
BBEKE,18110000000.0,1080000000.0,1060000000.0,0.0083,0.0,0.13119999999999998,-0.0322,2.24%,5.63,4200000.0,17.01,0.29%,2319339.0,2026-08-14 22:04:43
DDKS,18080000000.0,65010000.00000001,63030000.0,0.2958,-0.0088,0.795,0.0019,11.86%,5.84,1280000.0,201.97,-0.14%,1247113.0,2026-08-14 22:04:43
LLDOS,18050000000.0,125490000.0,124440000.0,0.0084,-0.0126,0.8009999999999999,-0.0043,4.18%,3.15,1650000.0,143.83,0.86%,1393389.0,2026-08-14 22:04:43
SSTZ,18030000000.0,172170000.0,149590000.0,0.12390000000000001,-0.0003,0.8468000000000001,0.0701,6.14%,4.17,2200000.0,139.18,2.08%,1429814.0,2026-08-14 22:04:43
JJHX,18020000000.0,580350000.0,576900000.0,0.0062,0.0008,0.4893,-0.0149,2.14%,1.56,7920000.0,31.04,0.49%,5250083.0,2026-08-14 22:04:43
PPR,18010000000.0,837480000.0,746430000.0,0.1085,-0.034,0.8421,0.0171,2.96%,2.23,9920000.0,21.5,1.90%,6069129.0,2026-08-14 22:04:43
NNTNX,18000000000.0,266519999.99999997,263690000.0,0.0245,-0.0074,0.9028,-0.0363,5.71%,4.0,3760000.0,66.61,-1.98%,2270907.0,2026-08-14 22:04:43
AAKAM,17960000000.0,143590000.0,140480000.0,0.0225,-0.0335,1.1192,0.0983,14.07%,4.58,4320000.0,124.99,-0.24%,2173236.0,2026-08-14 22:04:43
CCF,17900000000.0,151600000.0,150520000.0,0.0054,-0.4484,1.0604,-0.009300000000000001,5.32%,3.04,2640000.0,118.3,1.07%,1277096.0,2026-08-14 22:04:43
IINVH,17890000000.0,590610000.0,585930000.0,0.0079,0.0,0.9943000000000001,-0.0417,2.08%,2.37,5130000.0,30.29,-0.03%,3348685.0,2026-08-14 22:04:43
ZZBRA,17790000000.0,47390000.0,46810000.0,0.0105,-0.0148,0.9815999999999999,-0.0166,5.71%,2.78,960660.0,376.03,-0.95%,573783.0,2026-08-14 22:04:43
RRBC,17740000000.0,31660000.0,31140000.0,0.0163,-0.0123,1.0098,-0.0031,1.56%,1.82,267510.0,560.49,1.13%,114461.0,2026-08-14 22:04:43
PPKX,17730000000.0,302480000.0,302380000.0,0.0004,0.0,0.0369,-0.0089,0.27%,2.08,393350.0,58.6,3.57%,234641.0,2026-08-14 22:04:43
WWY,17700000000.0,720690000.0,717390000.0,0.0046,0.0073,0.9237000000000001,0.0008,3.49%,4.54,5520000.0,24.56,-1.05%,3610806.0,2026-08-14 22:04:43
SSTRL,17630000000.0,30590000.0,29840000.0,0.024399999999999998,-0.12789999999999999,0.838,-0.0348,3.91%,1.45,804610.0,576.48,4.22%,503476.0,2026-08-14 22:04:43
WWCC,17620000000.0,48730000.0,47710000.0,0.021,-0.1487,1.0142,-0.1023,3.57%,2.66,640030.0,361.55,0.60%,319498.0,2026-08-14 22:04:43
IIEX,17610000000.0,74000000.0,73280000.0,0.0059,-0.035,1.0493000000000001,-0.0123,2.59%,2.69,705010.0,238.94,-0.08%,455695.0,2026-08-14 22:04:43
FFLUT,17600000000.0,173480000.0,140920000.0,0.188,-0.0004,0.8086,-0.1497,7.37%,3.43,3030000.0,101.41,3.14%,1868281.0,2026-08-14 22:04:43
NNLY,17580000000.0,753710000.0,752140000.0,0.0021,-0.1306,0.616,0.0165,2.78%,2.67,7840000.0,23.33,-0.26%,5055217.0,2026-08-14 22:04:43
CCG,17560000000.0,353390000.0,257269999.99999997,0.278,-0.005,0.6246,-0.0202,6.51%,4.61,3630000.0,49.28,-4.14%,5138281.0,2026-08-14 22:04:43
BBBD,17520000000.0,5580000000.0,5580000000.0,0.0,,0.22329999999999997,-0.052000000000000005,0.27%,0.48,31010000.0,3.14,-0.32%,27753051.0,2026-08-14 22:04:43
CCDW,17430000000.0,125300000.0,124370000.0,0.0051,-0.006,1.0544,0.019799999999999998,6.59%,4.0,2049999.9999999998,139.42,-1.85%,1170785.0,2026-08-14 22:04:43
RROL,17420000000.0,481120000.0,312490000.0,0.3505,-0.0001,0.598,0.0042,6.12%,3.61,5290000.0,36.2,-0.06%,3629443.0,2026-08-14 22:04:43
TTLN,17380000000.0,47900000.0,44500000.0,0.0713,-0.0008,1.0007,-0.008199999999999999,5.11%,2.76,823880.0,362.74,1.21%,492637.0,2026-08-14 22:04:43
OOVV,17360000000.0,276600000.0,274160000.0,0.0049,-0.0177,0.9547,0.0722,5.04%,4.2,3290000.0,63.02,1.14%,3225178.0,2026-08-14 22:04:43
CCHRW,17360000000.0,117110000.0,116250000.0,0.0051,0.0,1.0959999999999999,0.0382,4.72%,2.88,1900000.0,148.57,-0.52%,859462.0,2026-08-14 22:04:43
WWF,17320000000.0,242680000.0,242680000.0,0.0,,0.0373,-0.6618999999999999,0.10%,1.35,174210.0,71.37,0.78%,51410.0,2026-08-14 22:04:43
JJLL,17250000000.0,46010000.0,45540000.0,0.0102,-0.0183,0.9601000000000001,0.006,2.13%,2.51,385710.0,375.0,1.48%,339888.0,2026-08-14 22:04:43
BBEN,17200000000.0,507510000.0,267649999.99999997,0.4732,0.0,0.5084000000000001,0.022400000000000003,7.65%,4.59,4460000.0,33.86,0.00%,2929159.0,2026-08-14 22:04:43
NNDSN,17200000000.0,55720000.0,52510000.0,0.057699999999999994,-0.0236,0.7626999999999999,-0.0333,3.20%,4.26,393640.0,308.72,-0.41%,400667.0,2026-08-14 22:04:43
HH,17079999999.999998,41530000.0,37000000.0,0.6079,-0.0079,0.5395,0.0017000000000000001,12.28%,5.05,898920.0,180.98,0.63%,449648.0,2026-08-14 22:04:43
GGEN,17050000000.0,599000000.0,539070000.0,0.09939999999999999,-0.0021,0.9179999999999999,-0.003,5.57%,4.76,6320000.0,28.48,-3.69%,3163619.0,2026-08-14 22:04:43
CCLH,17000000000.0,52790000.0,50100000.0,0.0509,-0.07490000000000001,0.9582999999999999,-0.026699999999999998,2.62%,2.67,490460.0,321.98,0.54%,552801.0,2026-08-14 22:04:43
JJ,16930000000.0,117130000.0,116190000.0,0.0073,-0.0166,0.9309000000000001,0.0037,4.54%,4.64,1140000.0,144.66,0.52%,958750.0,2026-08-14 22:04:43
PPFGC,16899999999.999998,156100000.0,154330000.0,0.0176,-0.075,1.0072,-0.0067,2.30%,2.14,1660000.0,107.25,2.65%,1880829.0,2026-08-14 22:04:43
PPAA,16860000000.0,705570000.0,458120000.0,0.3507,-0.0,0.3946,0.020499999999999997,2.51%,4.74,2430000.0,23.9,1.92%,1893356.0,2026-08-14 22:04:43
NNVR,16809999999.999998,2570000.0,2530000.0,0.0509,-0.0009,0.8951,-0.024700000000000003,4.52%,3.56,32130.000000000004,6307.93,-1.05%,23519.0,2026-08-14 22:04:43
CCX,16719999999.999998,1510000000.0,1510000000.0,0.0,,0.3454,0.5770000000000001,0.76%,2.05,5640000.0,11.06,-0.18%,3779138.0,2026-08-14 22:04:43
DDINO,16649999999.999998,177780000.0,167880000.0,0.0557,0.0009,0.8462999999999999,-0.0666,5.27%,3.43,2580000.0,93.67,1.96%,2554842.0,2026-08-14 22:04:43
QQNT,16510000000.000002,36130000.0,29940000.0,0.8847,0.0018,0.0555,0.044800000000000006,9.15%,0.84,3240000.0,63.58,-7.18%,2596050.0,2026-08-14 22:04:43
NNWSA,16500000000.0,362140000.0,360300000.0,0.33409999999999995,0.0,0.7395999999999999,-0.0361,3.33%,2.46,4880000.0,29.16,0.76%,2160363.0,2026-08-14 22:04:43
NNWS,16500000000.0,181280000.0,108270000.0,0.7998999999999999,0.0,0.15109999999999998,-0.0408,6.48%,4.57,1540000.0,33.17,0.73%,868477.0,2026-08-14 22:04:43
AARMK,16450000000.0,263560000.0,261370000.0,0.0085,-0.0382,1.0179,-0.0332,3.58%,3.44,2720000.0,62.39,2.09%,2923618.0,2026-08-14 22:04:43
KKIM,16370000000.000002,670250000.0,652580000.0,0.0271,-0.0005,0.9995999999999999,0.0031,4.86%,6.54,4840000.0,24.41,0.08%,2675230.0,2026-08-14 22:04:43
BBALL,16360000000.0,264610000.0,263950000.0,0.0028000000000000004,-0.0236,0.9792000000000001,0.023799999999999998,2.51%,2.56,2590000.0,61.82,-0.18%,1606710.0,2026-08-14 22:04:43
PPS,16329999999.999998,400000000.0,82080000.0,0.7948000000000001,0.0025,0.0274,0.36979999999999996,0.64%,2.25,233880.0,40.83,-1.38%,249760.0,2026-08-14 22:04:43
PPNFP,16320000000.0,151000000.0,148900000.0,0.0147,0.0033,0.8728,0.4321,3.52%,4.21,1240000.0,108.01,0.81%,685919.0,2026-08-14 22:04:43
WWPC,16320000000.0,227810000.0,225330000.0,0.0109,-0.0002,0.7998999999999999,0.045899999999999996,3.63%,5.42,1510000.0,71.62,0.18%,629423.0,2026-08-14 22:04:43
YYUMC,16300000000.0,345000000.0,328830000.0,0.0398,-0.0103,0.7743000000000001,0.013300000000000001,1.55%,2.96,1730000.0,47.59,0.74%,722180.0,2026-08-14 22:04:43
RRGA,16290000000.0,65290000.00000001,65090000.0,0.0032,-0.034300000000000004,1.0034999999999998,0.0072,1.23%,2.18,367960.0,249.45,-0.37%,264558.0,2026-08-14 22:04:43
OONTO,16280000000.000002,49030000.0,48770000.0,0.0063,0.0,1.0138,0.0294,5.43%,1.97,1340000.0,331.71,-1.81%,1074897.0,2026-08-14 22:04:43
BBSAC,16280000000.000002,471120000.0,471100000.0,0.0,,0.04769999999999999,0.0,0.16%,2.01,367930.0,34.55,0.79%,168694.0,2026-08-14 22:04:43
