pv,bond_dirty_price,ls,lt,dp,type,du,id,iopv,ig,ed,change_vs_pc_percentage,ej,clo,el,v_,ex,nc,vl,cur,fn,trading_time,bl,sc,bv,dpc,iiv,sip,bond_clean_price,cc,ptd,b,issuer-name,c,sv,h,i,cn,l,m,n,o,p_,cr,p,bond_accrued_interest,change_vs_pc,r,s,cx,v,lf,bond_date,datetime,datetime_sg
1.865,,P,1.865,0.0,dlcertificates,0.0,0,0.0,25.0,2028-06-09,,,,0.0,,,SLSW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,SLV 3xLongSG280609,0.0,0.0,0.0,,,0.0,MAINBOARD,SLV 3xLongSG280609,0.0,,,0.0,,,,,1.868,0.0,3.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
2.66,,P,2.66,0.0,dlcertificates,0.0,0,0.0,26.0,2028-06-09,,,,0.0,,,SVSW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,SLV 3xShortSG280609,0.0,0.0,0.0,,,0.0,MAINBOARD,SLV 3xShortSG280609,0.0,,,0.0,,,,,2.927,0.0,3.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.051,,P,0.08,0.0,dlcertificates,0.0,0,0.0,25.0,2027-03-16,,,,0.0,,,JSKW,2714.2,SGD,,20260709_091600,100,,1.0,0.0,,@,,,,0.075,SMIC 5xLongSG270316,0.029,1.9,0.085,,,0.055,MAINBOARD,SMIC 5xLongSG270316,0.057,,,56.863,,0.077,,0.080,0.051,198698.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.935,,P,1.415,0.0,dlcertificates,0.0,0,0.0,25.0,2028-03-16,,,,0.0,,,WWZW,48.8,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,SMIC 5xLongSG280316,0.488,0.0,1.51,,,1.135,MAINBOARD,SMIC 5xLongSG280316,1.135,,,52.643,,,,,0.927,61746.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.084,,P,0.136,0.0,dlcertificates,0.0,0,0.0,25.0,2027-07-30,,,,0.0,,,9MCW,701.7,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,SMIC 5xLongUB270730,0.054,5.0,0.136,,,0.099,MAINBOARD,SMIC 5xLongUB270730,0.099,,,65.854,,,,0.130,0.082,79976.7,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.003,,P,0.003,0.0,dlcertificates,0.0,0,0.0,26.0,2026-12-23,,,,0.0,,,RPEW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,SMIC 5xShortSG261223,0.0,0.0,0.0,,,0.0,MAINBOARD,SMIC 5xShortSG261223,0.0,,,0.0,,,,,0.001,0.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.013,,P,0.008,0.0,dlcertificates,0.0,0,0.0,26.0,2027-09-30,,,,0.0,,,ZAXW,80.0,SGD,,20260709_091600,100,,100.0,0.0,,@,,,,0.007,SMIC 5xShortSG270930,-0.009,0.0,0.012,,,0.008,MAINBOARD,SMIC 5xShortSG270930,0.01,,,-52.941,,,,,0.017,760.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.004,,P,0.004,0.0,dlcertificates,0.0,0,0.0,26.0,2028-03-16,,,,0.0,,,EQLW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,SMIC 5xShortSG280316,0.0,0.0,0.0,,,0.0,MAINBOARD,SMIC 5xShortSG280316,0.0,,,0.0,,,,,0.003,0.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.39,,P,0.196,0.0,dlcertificates,0.0,0,0.0,26.0,2028-05-24,,,,0.0,,,9DFW,1070.5,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,SMIC 5xShortSG280524,-0.18,0.0,0.35,,,0.15,MAINBOARD,SMIC 5xShortSG280524,0.35,,,-47.872,,,,,0.376,247077.4,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.008,,P,0.008,0.0,dlcertificates,0.0,0,0.0,26.0,2027-07-30,,,,0.0,,,9DDW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,SMIC 5xShortUB270730,0.0,0.0,0.0,,,0.0,MAINBOARD,SMIC 5xShortUB270730,0.0,,,0.0,,,,,0.001,0.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.009,,P,0.009,0.0,dlcertificates,0.0,0,0.0,26.0,2027-08-31,,,,0.0,,,XNFW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,SMIC 5xShortUB270831,0.0,0.0,0.0,,,0.0,MAINBOARD,SMIC 5xShortUB270831,0.0,,,0.0,,,,,0.006,0.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
2.48,,P,2.77,,adrs,,0,0.0,13.0,,,,,0.0,,,HSMD,622.1,SGD,,20260709_090806,100,C,0.1,,,,,,,2.760,SMIC HK SDR 5to1,0.29,9.6,2.8,,,2.55,GLOBAL_QUOTE,SMIC HK SDR 5to1,2.57,,,11.694,,,,2.770,0.0,1664531.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.66,,P,0.68,,stocks,,0,0.0,,,,,,0.0,,,ZQM,53.6,SGD,,20260709_091600,100,F,5.6,,,,,,20260708,0.660,SoilbuildConstr,0.02,7.2,0.685,,,0.655,MAINBOARD,SoilbuildConstr,0.685,,,3.03,,,,0.680,0.0,35503.5,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.595,,P,0.6,,stocks,,0,0.0,,,,,,0.0,,,SHE,30.2,SGD,,20260709_091600,100,L,52.0,,,,,,20260708,0.600,Soon Hock,0.005,20.0,0.605,,,0.6,MAINBOARD,Soon Hock,0.605,,,0.84,,,,0.605,0.0,18270.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.235,,P,0.23,,stocks,,0,0.0,,,,,,0.0,,,5MD,0.1,SGD,,20260709_091600,100,C,52.0,,,,,,20260706,0.210,Soon Lian,-0.005,42.8,0.23,,,0.23,CATALIST,Soon Lian,0.23,,,-2.128,,,,0.235,0.0,23.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.035,,P,0.038,,stocks,,0,0.0,,,,,,0.0,,,5KI,23.0,SGD,,20260709_091600,100,N,4.9,,,,,,20260708,0.038,Soup Holdings,0.003,7.0,0.045,,,0.036,MAINBOARD,Soup Holdings,0.036,,,8.571,,,,0.043,0.0,1014.5,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.001,,P,0.001,,stocks,,0,0.0,,,,,,0.0,,,A33,5.0,SGD,,20260709_091600,100,B,0.0,,,,,,20260702,,Southern Arch,0.0,3.0,0.001,,,0.001,MAINBOARD,Southern Arch,0.001,,,0.0,,,,0.001,0.0,5.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.325,,P,0.31,,stocks,,0,0.0,,,,,,0.0,,,BQP,14.2,SGD,,20260709_091600,100,C,4.0,,,,,,20260629,0.275,Southern Pkg,-0.015,3.1,0.315,,,0.28,MAINBOARD,Southern Pkg,0.285,,,-4.615,,,,0.315,0.0,4002.5,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.42,,P,0.42,,stocks,,0,0.0,,,,,,0.0,,,QNS,0.0,SGD,,20260709_091600,100,B,10.0,,,,,,20260707,0.415,SouthernAlliance,0.0,20.0,0.0,,,0.0,CATALIST,SouthernAlliance,0.0,,,0.0,,,,0.430,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.81,,P,0.81,,stocks,,0,0.0,,,,,,0.0,,,S23,0.0,SGD,,20260709_091600,100,K,3.9,,,,,,20260708,0.785,Spura Finance,0.0,1.2,0.0,,,0.0,MAINBOARD,Spura Finance,0.0,,,0.0,,,,0.815,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.67,,S,0.695,,stocks,,0,0.0,,,,Developing,None,0.0,,SET,NC2,12.7,SGD,,20260709_091600,100,C,3.0,,,,,,20260708,0.680,Sri Trang Agro,0.025,4.6,0.695,,,0.68,MAINBOARD,Sri Trang Agro,0.68,,,3.731,,,,0.690,0.0,8716.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.355,,P,0.37,,stocks,,0,0.0,,,,,,0.0,,,STG,0.1,SGD,,20260709_091600,100,C,5.0,,,,,,20260519,0.230,Sri Trang Gloves,0.015,0.1,0.37,,,0.37,MAINBOARD,Sri Trang Gloves,0.37,,,4.225,,,,0.370,0.0,37.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
530.64,,P,530.64,,etfs,,0,0.0,9.0,,,,,0.0,,,D07,0.0,USD,,20260709_091600,1,,2.0,,,@,,,,522.040,SS SPDR DJIA USD,0.0,2.0,0.0,,,0.0,MAINBOARD,SS SPDR DJIA USD,0.0,,,0.0,,,CD,526.110,523.97,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
31.72,,P,31.72,,etfs,,0,0.0,9.0,,,,,0.0,,,KSB,0.0,USD,,20260709_091600,1,,0.0,,,,,,,,SS SPDR JPMSaudiAgBd USD,0.0,0.0,0.0,,,0.0,MAINBOARD,SS SPDR JPMSaudiAgBd USD,0.0,,,0.0,,,,,31.685,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
740.6,,P,748.4,,etfs,,0,0.0,9.0,,,,,0.0,,,S27,0.148,USD,,20260709_091600,1,,0.005,,,@,,,,746.600,SS SPDR S&P500 USD,7.8,2.0,748.4,,,746.1,MAINBOARD,SS SPDR S&P500 USD,746.86,,,1.053,,,,748.190,747.29,110559.19,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
5.45,,P,5.515,,etfs,,0,0.0,9.0,,,,,0.0,,,ES3,1427.575,SGD,,20260709_091600,1,,221.352,,,,,,,5.515,SS SPDR STI ETF,0.065,4.0,5.54,,,5.471,MAINBOARD,SS SPDR STI ETF,5.49,,,1.193,,,,5.530,5.515,7869716.268,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
10.89,,P,10.92,,stocks,,0,0.0,,,,,,0.0,,,S63,2844.0,SGD,,20260709_091600,100,M,24.4,,,,,,20260708,10.900,ST Engineering,0.03,42.3,11.0,,,10.82,MAINBOARD,ST Engineering,10.93,,,0.275,,,,10.920,0.0,31053270.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.12,,P,0.12,,stocks,,0,0.0,,,,,,0.0,,,DRX,0.0,SGD,,20260709_091600,100,I,1.2,,,,,,20260602,0.110,ST Group Food,0.0,5.3,0.0,,,0.0,CATALIST,ST Group Food,0.0,,,0.0,,,,0.147,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.495,,P,0.5,,stocks,,0,0.0,,,,,,0.0,,,H07,342.6,SGD,,20260709_091600,100,N,0.5,,,,,,20260708,0.495,Stamford Land,0.005,125.4,0.5,,,0.49,MAINBOARD,Stamford Land,0.495,,,1.01,,,CD,0.500,0.0,169490.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.195,,P,0.194,,stocks,,0,0.0,,,,,,0.0,,,S29,9.0,SGD,,20260709_091600,100,C,1.0,,,,,,20260708,0.191,Stamford Tyres,-0.001,0.7,0.194,,,0.194,MAINBOARD,Stamford Tyres,0.194,,,-0.513,,,,0.195,0.0,1746.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.545,,P,0.54,,reits,,0,0.0,,,,,,0.0,,,P40U,1200.0,SGD,,20260709_091600,100,L,1390.0,,,,,,,0.540,StarhillGbl Reit,-0.005,113.7,0.55,,,0.54,MAINBOARD,StarhillGbl Reit,0.545,,,-0.917,,,,0.545,0.0,652629.5,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.04,,P,1.03,,stocks,,0,0.0,,,,,,0.0,,,CC3,741.7,SGD,,20260709_091600,100,J,744.7,,,,,,20260708,1.030,StarHub,-0.01,1254.9,1.04,,,1.03,MAINBOARD,StarHub,1.03,,,-0.962,,,,1.040,0.0,768155.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.72,,P,1.72,0.0,dlcertificates,0.0,0,0.0,25.0,2027-07-12,,,,0.0,,,UQKW,25.4,SGD,,20260709_091600,100,,19.9,0.0,,@,,,,1.720,STEng 5xLongSG270712,0.007,2.1,1.795,,,1.72,MAINBOARD,STEng 5xLongSG270712,1.745,,,0.409,,1.768,,1.815,1.713,44728.5,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.46,,P,0.455,0.0,dlcertificates,0.0,0,0.0,25.0,2028-02-23,,,,0.0,,,FXNW,16.2,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,STEng 5xLongSG280223,0.011,0.1,0.47,,,0.455,MAINBOARD,STEng 5xLongSG280223,0.46,,,2.477,,,,0.500,0.444,7433.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.062,,P,0.061,0.0,dlcertificates,0.0,0,0.0,26.0,2027-07-12,,,,0.0,,,9SWW,1020.1,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,STEng 5xShortSG270712,0.001,0.0,0.063,,,0.059,MAINBOARD,STEng 5xShortSG270712,0.063,,,1.667,,,,,0.06,61852.1,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.031,,P,0.031,,structuredwarrants,,0,0.0,16.0,2026-09-30,,,,11.944,,,YTMW,1213.3,SGD,,20260709_091600,100,,0.0,,,@,,,,,STEng MBeCW260930,0.0,30.0,0.032,,,0.03,MAINBOARD,STEng MBeCW260930,0.03,,19906:1000,0.0,,,,0.041,0.0,37562.3,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.062,,P,0.061,,structuredwarrants,,0,0.0,16.0,2026-12-29,,,,12.0,,,PXTW,20.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,STEng MBeCW261229,-0.001,0.0,0.061,,,0.061,MAINBOARD,STEng MBeCW261229,0.061,,15:1,-1.613,,,,,0.0,1220.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.57,,P,1.58,,businesstrusts,,0,0.0,,,,,,0.0,,,SET,196.9,EUR,,20260709_091600,100,K,5.0,,,,,,,1.580,Stoneweg EUTrust EUR,0.01,50.6,1.58,,,1.57,MAINBOARD,Stoneweg EUTrust EUR,1.57,X,,0.637,,,,1.590,0.0,310333.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
2.33,,P,2.33,,businesstrusts,,0,0.0,,,,,,0.0,,,SEB,26.5,SGD,,20260709_091600,100,K,26.7,,,,,,,2.330,Stoneweg EUTrust SGD,0.0,6.2,2.35,,,2.33,MAINBOARD,Stoneweg EUTrust SGD,2.35,X,,0.0,,,,2.340,0.0,62093.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.345,,P,0.35,,stocks,,0,0.0,,,,,,0.0,,,S85,40.0,SGD,,20260709_091600,100,R,10.0,,,,,,20260708,0.345,Straco,0.005,3.0,0.35,,,0.345,MAINBOARD,Straco,0.345,,,1.449,,,,0.355,0.0,13900.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.6,,P,1.6,,stocks,,0,0.0,,,,,,0.0,,,S20,106.7,SGD,,20260709_091600,100,L,12.6,,,,,,20260708,1.600,Straits Trading,0.0,4.1,1.61,,,1.6,MAINBOARD,Straits Trading,1.6,,,0.0,,,,1.610,0.0,171281.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.021,,P,0.021,,stocks,,0,0.0,,,,,,0.0,,,AAJ,181.1,SGD,,20260709_091600,100,K,18.9,,,,,,20260708,0.021,SunMoonFood,0.0,157.6,0.022,,,0.021,MAINBOARD,SunMoonFood,0.022,,,0.0,,,,0.022,0.0,3953.1,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.026,,P,0.023,0.0,dlcertificates,0.0,0,0.0,25.0,2026-10-27,,,,0.0,,,LTYW,454.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Sunny 5xLongSG261027,-0.002,0.0,0.023,,,0.023,MAINBOARD,Sunny 5xLongSG261027,0.023,,,-8.0,,,,,0.025,10442.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.25,,P,0.235,0.0,dlcertificates,0.0,0,0.0,25.0,2028-03-16,,,,0.0,,,WF0W,22.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Sunny 5xLongSG280316,-0.015,5.0,0.245,,,0.23,MAINBOARD,Sunny 5xLongSG280316,0.23,,,-6.0,,,,0.280,0.25,5255.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.019,,P,0.019,0.0,dlcertificates,0.0,0,0.0,25.0,2027-06-30,,,,0.0,,,XX8W,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Sunny 5xLongUB270630,0.0,0.0,0.0,,,0.0,MAINBOARD,Sunny 5xLongUB270630,0.0,,,0.0,,,,,0.022,0.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.011,,P,0.011,0.0,dlcertificates,0.0,0,0.0,26.0,2026-09-08,,,,0.0,,,XEGW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Sunny 5xShortSG260908,0.0,0.0,0.0,,,0.0,MAINBOARD,Sunny 5xShortSG260908,0.0,,,0.0,,,,,0.001,0.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.08,,P,0.08,0.0,dlcertificates,0.0,0,0.0,26.0,2027-01-12,,,,0.0,,,UYNW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Sunny 5xShortSG270112,0.0,0.0,0.0,,,0.0,MAINBOARD,Sunny 5xShortSG270112,0.0,,,0.0,,,,,0.073,0.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
3.91,,P,3.72,0.0,dlcertificates,0.0,0,0.0,26.0,2028-06-09,,,,0.0,,,XBSW,1.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Sunny 5xShortSG280609,0.501,0.0,3.72,,,3.72,MAINBOARD,Sunny 5xShortSG280609,3.72,,,15.564,,,,,3.219,3720.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.04,,P,0.04,0.0,dlcertificates,0.0,0,0.0,26.0,2027-06-30,,,,0.0,,,GVPW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Sunny 5xShortUB270630,0.0,0.0,0.0,,,0.0,MAINBOARD,Sunny 5xShortUB270630,0.0,,,0.0,,,,,0.032,0.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.505,,P,0.505,,stocks,,0,0.0,,,,,,0.0,,,5GD,193.4,SGD,,20260709_091600,100,C,100.7,,,,,,20260708,0.500,Sunpower,0.0,70.5,0.505,,,0.5,MAINBOARD,Sunpower,0.505,,,0.0,,,,0.510,0.0,97270.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.851,185.1,P,1.851,,retailbonds,,0,0.0,2.0,,,,,0.0,,,5O6B,0.0,SGD,,20260709_084205,100,,2.8,,,,185.1,,,1.763,Sunpower cb7%300403,0.0,14.2,0.0,,,0.0,MAINBOARD,Sunpower cb7%300403,0.0,X,,0.0,0.0,,,2.100,0.0,0.0,0.0,1783526400000.0,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.635,,P,0.61,,stocks,,0,0.0,,,,,,0.0,,,S71,12.3,SGD,,20260709_091600,100,C,30.0,,,,,,20260708,0.585,Sunright,-0.025,45.6,0.61,,,0.59,MAINBOARD,Sunright,0.61,,,-3.937,,,,0.610,0.0,7486.5,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.029,,P,0.029,,stocks,,0,0.0,,,,,,0.0,,,581,0.0,SGD,,20260709_091600,100,G,220.0,,,,,,20260706,0.019,Sunrise Shares,0.0,154.3,0.0,,,0.0,CATALIST,Sunrise Shares,0.0,,,0.0,,,,0.029,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.1,,P,0.1,,stocks,,0,0.0,,,,,,0.0,,,BKZ,0.0,SGD,,20260709_091600,100,C,0.1,,,,,,20260624,0.115,Suntar Eco-City,0.0,10.0,0.0,,,0.0,MAINBOARD,Suntar Eco-City,0.0,,,0.0,,,,0.191,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.48,,P,1.47,,reits,,0,0.0,,,,,,0.0,,,T82U,4566.1,SGD,,20260709_091600,100,L,901.3,,,,,,,1.460,Suntec Reit,-0.01,508.0,1.48,,,1.46,MAINBOARD,Suntec Reit,1.47,,,-0.676,,,,1.470,0.0,6683908.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.93,,P,0.935,,stocks,,0,0.0,,,,,,0.0,,,BHU,12.3,SGD,,20260709_091600,100,R,0.7,,,,,,20260707,0.930,SUTL Enterprise,0.005,5.2,0.935,,,0.93,MAINBOARD,SUTL Enterprise,0.93,,,0.538,,,,0.940,0.0,11499.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.101,,P,0.101,,stocks,,0,0.0,,,,,,0.0,,,PA3,0.0,SGD,,20260709_091600,100,F,24.9,,,,,,20260707,0.091,TA,0.0,2.0,0.0,,,0.0,MAINBOARD,TA,0.0,,,0.0,,,,0.110,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.54,,P,0.54,,stocks,,0,0.0,,,,,,0.0,,,500,0.5,SGD,,20260709_091600,100,C,146.3,,,,,,20260708,0.530,Tai Sin Electric,0.0,22.2,0.54,,,0.54,MAINBOARD,Tai Sin Electric,0.54,,,0.0,,,,0.540,0.0,270.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
